,url,date,content,renderedContent,id,user,replyCount,retweetCount,likeCount,quoteCount,conversationId,lang,source,sourceUrl,sourceLabel,outlinks,tcooutlinks,media,retweetedTweet,quotedTweet,inReplyToTweetId,inReplyToUser,mentionedUsers,coordinates,place,hashtags,cashtags
0,https://twitter.com/MIREILLEKORAB/status/1476447102045667334,2021-12-30 06:56:34+00:00,"SO it's not only in Lebanon that we have an $80billion hole lost in translation!
With one difference the Chinese Tech MOGULS INVESTED &amp; LOST THEIR OWN MONEY
In Lebanon the mafia along with the militia LOST/SPENT ""OUR MONEY OUR SAVINGS"" 
#lebanon #economy #corruption #occupation https://t.co/vm3uDLVdLt","SO it's not only in Lebanon that we have an $80billion hole lost in translation!
With one difference the Chinese Tech MOGULS INVESTED &amp; LOST THEIR OWN MONEY
In Lebanon the mafia along with the militia LOST/SPENT ""OUR MONEY OUR SAVINGS"" 
#lebanon #economy #corruption #occupation twitter.com/business/statu…",1476447102045667334,"{'username': 'MIREILLEKORAB', 'id': 47955159, 'displayname': 'MIREILLE KORAB', 'description': 'Real Estate Investment professional/communication specialist /sociopolitical activist/empowering women in decision making/Enjoying raising 3 boys #لبنان_قضيتي', 'rawDescription': 'Real Estate Investment professional/communication specialist /sociopolitical activist/empowering women in decision making/Enjoying raising 3 boys #لبنان_قضيتي', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2009, 6, 17, 13, 13, 18, tzinfo=datetime.timezone.utc), 'followersCount': 2101, 'friendsCount': 944, 'statusesCount': 10795, 'favouritesCount': 30140, 'listedCount': 3, 'mediaCount': 268, 'location': 'lebanon', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1227568693854560258/wuy6iHSW_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/47955159/1627204797', 'label': None}",0,0,2,0,1476447102045667334,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android,['https://twitter.com/business/status/1476431881067544578'],['https://t.co/vm3uDLVdLt'],,,"{'url': 'https://twitter.com/business/status/1476431881067544578', 'date': datetime.datetime(2021, 12, 30, 5, 56, 5, tzinfo=datetime.timezone.utc), 'content': ""China's tech crackdown has blown an $80 billion hole in tycoons' combined fortunes in 2021. Here's who lost the most. https://t.co/XeqxYCoyKM"", 'renderedContent': ""China's tech crackdown has blown an $80 billion hole in tycoons' combined fortunes in 2021. Here's who lost the most. trib.al/DOlTrvV"", 'id': 1476431881067544578, 'user': {'username': 'business', 'id': 34713362, 'displayname': 'Bloomberg', 'description': 'The first word in business news.', 'rawDescription': 'The first word in business news.', 'descriptionUrls': None, 'verified': True, 'created': datetime.datetime(2009, 4, 23, 20, 5, 17, tzinfo=datetime.timezone.utc), 'followersCount': 7876679, 'friendsCount': 1373, 'statusesCount': 762738, 'favouritesCount': 3002, 'listedCount': 64715, 'mediaCount': 288350, 'location': 'New York and the World', 'protected': False, 'linkUrl': 'http://www.bloomberg.com', 'linkTcourl': 'http://t.co/YFISwy1upH', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/34713362/1503349279', 'label': None}, 'replyCount': 2, 'retweetCount': 25, 'likeCount': 48, 'quoteCount': 4, 'conversationId': 1476431881067544578, 'lang': 'en', 'source': '<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>', 'sourceUrl': 'http://www.socialflow.com', 'sourceLabel': 'SocialFlow', 'outlinks': ['https://trib.al/DOlTrvV'], 'tcooutlinks': ['https://t.co/XeqxYCoyKM'], 'media': None, 'retweetedTweet': None, 'quotedTweet': None, 'inReplyToTweetId': None, 'inReplyToUser': None, 'mentionedUsers': None, 'coordinates': None, 'place': None, 'hashtags': None, 'cashtags': None}",,,,"{'longitude': 35.0757711, 'latitude': 33.054742}","{'fullName': 'Lebanon', 'name': 'Lebanon', 'type': 'country', 'country': 'Lebanon', 'countryCode': 'LB'}","['lebanon', 'economy', 'corruption', 'occupation']",
1,https://twitter.com/Appolloni/status/1475806669418471424,2021-12-28 12:31:43+00:00,‘A perfect storm’: #supplychaincrisis could blow #world #economy off course @SupplyChainLisa @OpsProf @mitsupplychain #COVID19 #Sustainability https://t.co/BPnEfqIOII,‘A perfect storm’: #supplychaincrisis could blow #world #economy off course @SupplyChainLisa @OpsProf @mitsupplychain #COVID19 #Sustainability theguardian.com/business/2021/…,1475806669418471424,"{'username': 'Appolloni', 'id': 61136886, 'displayname': 'Andrea APPOLLONI 🇮🇹🇪🇺🇨🇳', 'description': 'Prof. in #Operations #Innovation #Sustainability @Unitorvergata @CranfieldUni @IrissCnr #Italy #China Strong Never Give Up', 'rawDescription': 'Prof. in #Operations #Innovation #Sustainability @Unitorvergata @CranfieldUni @IrissCnr #Italy #China Strong Never Give Up', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2009, 7, 29, 7, 3, 31, tzinfo=datetime.timezone.utc), 'followersCount': 1110, 'friendsCount': 5000, 'statusesCount': 2677, 'favouritesCount': 4408, 'listedCount': 10, 'mediaCount': 551, 'location': '#Rome #Beijing ', 'protected': False, 'linkUrl': 'https://scholar.google.it/citations?user=ByujcfYAAAAJ&hl=it', 'linkTcourl': 'https://t.co/R17qeLGZac', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1431510993583083521/5ldVK-_8_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/61136886/1529659960', 'label': None}",0,0,5,0,1475806669418471424,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,['https://www.theguardian.com/business/2021/oct/02/supply-chain-world-economy-energy-labour-transport-covid'],['https://t.co/BPnEfqIOII'],,,,,,"[{'username': 'SupplyChainLisa', 'id': 70466712, 'displayname': 'Lisa', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None}, {'username': 'OpsProf', 'id': 3061561605, 'displayname': 'Michael Lewis', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None}, {'username': 'mitsupplychain', 'id': 23956271, 'displayname': 'MIT Supply Chain', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None}]","{'longitude': 12.2344266, 'latitude': 41.6558738}","{'fullName': 'Rome, Lazio', 'name': 'Rome', 'type': 'city', 'country': 'Italy', 'countryCode': 'IT'}","['supplychaincrisis', 'world', 'economy', 'COVID19', 'Sustainability']",
2,https://twitter.com/a_m_wegner/status/1475771288169828352,2021-12-28 10:11:08+00:00,"South Africa, Nigeria, and Angola should look to their smaller neighbors. ""The #IMF says #Rwanda will hit 7% growth in 2022. #Benin should muster 6.5%. The #Seychelles, welcoming back tourists, could reach 8%."" #Politics #Development #Economy #Investment https://t.co/9MzE7WkImM","South Africa, Nigeria, and Angola should look to their smaller neighbors. ""The #IMF says #Rwanda will hit 7% growth in 2022. #Benin should muster 6.5%. The #Seychelles, welcoming back tourists, could reach 8%."" #Politics #Development #Economy #Investment economist.com/the-world-ahea…",1475771288169828352,"{'username': 'a_m_wegner', 'id': 366467423, 'displayname': 'Alexander M. Wegner', 'description': 'Vice President @Teneo | Strategic Advisor @w1media | @UChicago & @Georgetown grad | Views are my own.', 'rawDescription': 'Vice President @Teneo | Strategic Advisor @w1media | @UChicago & @Georgetown grad | Views are my own.', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2011, 9, 2, 7, 2, 39, tzinfo=datetime.timezone.utc), 'followersCount': 262, 'friendsCount': 820, 'statusesCount': 1679, 'favouritesCount': 248, 'listedCount': 50, 'mediaCount': 20, 'location': 'Dubai, United Arab Emirates', 'protected': False, 'linkUrl': 'https://www.amwegner.com/', 'linkTcourl': 'https://t.co/9VWZ8AKQ0q', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1417995432727298056/sZLpieE4_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/366467423/1626969236', 'label': None}",0,1,0,0,1475771288169828352,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android,['https://www.economist.com/the-world-ahead/2021/11/08/africas-biggest-economies-will-struggle-in-2022'],['https://t.co/9MzE7WkImM'],,,,,,,"{'longitude': 54.8939725, 'latitude': 24.6182526}","{'fullName': 'Dubai, United Arab Emirates', 'name': 'Dubai', 'type': 'admin', 'country': 'United Arab Emirates', 'countryCode': 'AE'}","['IMF', 'Rwanda', 'Benin', 'Seychelles', 'Politics', 'Development', 'Economy', 'Investment']",
3,https://twitter.com/a_m_wegner/status/1475766576771076098,2021-12-28 09:52:24+00:00,"""Hypothetically, it would take $100bn to make sure everyone on Earth had more than $1.90 a day. Aid and private #philanthropy could cover that sum twice over, with money to spare."" #Development #Governance #Economy https://t.co/HAOPw1lCCC","""Hypothetically, it would take $100bn to make sure everyone on Earth had more than $1.90 a day. Aid and private #philanthropy could cover that sum twice over, with money to spare."" #Development #Governance #Economy economist.com/the-world-ahea…",1475766576771076098,"{'username': 'a_m_wegner', 'id': 366467423, 'displayname': 'Alexander M. Wegner', 'description': 'Vice President @Teneo | Strategic Advisor @w1media | @UChicago & @Georgetown grad | Views are my own.', 'rawDescription': 'Vice President @Teneo | Strategic Advisor @w1media | @UChicago & @Georgetown grad | Views are my own.', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2011, 9, 2, 7, 2, 39, tzinfo=datetime.timezone.utc), 'followersCount': 262, 'friendsCount': 820, 'statusesCount': 1679, 'favouritesCount': 248, 'listedCount': 50, 'mediaCount': 20, 'location': 'Dubai, United Arab Emirates', 'protected': False, 'linkUrl': 'https://www.amwegner.com/', 'linkTcourl': 'https://t.co/9VWZ8AKQ0q', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1417995432727298056/sZLpieE4_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/366467423/1626969236', 'label': None}",0,0,0,0,1475766576771076098,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android,['https://www.economist.com/the-world-ahead/2021/11/08/the-number-of-people-in-extreme-poverty-is-falling-again'],['https://t.co/HAOPw1lCCC'],,,,,,,"{'longitude': 54.8939725, 'latitude': 24.6182526}","{'fullName': 'Dubai, United Arab Emirates', 'name': 'Dubai', 'type': 'admin', 'country': 'United Arab Emirates', 'countryCode': 'AE'}","['philanthropy', 'Development', 'Governance', 'Economy']",
4,https://twitter.com/InsightSecurit4/status/1475699675441287168,2021-12-28 05:26:34+00:00,"Pakistan Economy
December inflation to reach 12.3% YoY
#pakistan #pakistaneconomy #pakistanstockexchange #kse100 #psx #stockmarket #stockmarketinvesting #trading #investing #emergingmarkets #frontiermarkets #roshandigitalaccount #stockbroker #insightsec #economy #inflation https://t.co/SczevPma83","Pakistan Economy
December inflation to reach 12.3% YoY
#pakistan #pakistaneconomy #pakistanstockexchange #kse100 #psx #stockmarket #stockmarketinvesting #trading #investing #emergingmarkets #frontiermarkets #roshandigitalaccount #stockbroker #insightsec #economy #inflation https://t.co/SczevPma83",1475699675441287168,"{'username': 'InsightSecurit4', 'id': 1389176044792451077, 'displayname': 'Insight Securities', 'description': 'Insight Securities is a TRE Certificate Holder of Pakistan Stock Exchange Limited and is registered with Securities & Exchange Commission of Pakistan.', 'rawDescription': 'Insight Securities is a TRE Certificate Holder of Pakistan Stock Exchange Limited and is registered with Securities & Exchange Commission of Pakistan.', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2021, 5, 3, 11, 13, 29, tzinfo=datetime.timezone.utc), 'followersCount': 38, 'friendsCount': 100, 'statusesCount': 145, 'favouritesCount': 70, 'listedCount': 0, 'mediaCount': 125, 'location': 'Karachi, Pakistan', 'protected': False, 'linkUrl': 'http://www.insightsec.com.pk', 'linkTcourl': 'https://t.co/1RokKCC9Nh', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1389177190001127424/AjlKuxfl_normal.jpg', 'profileBannerUrl': None, 'label': None}",0,1,3,0,1475699675441287168,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android,,,"[{'previewUrl': 'https://pbs.twimg.com/media/FHq9A15XMAMTFkk?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/FHq9A15XMAMTFkk?format=jpg&name=large'}, {'previewUrl': 'https://pbs.twimg.com/media/FHq9Bf8WQAIPpHM?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/FHq9Bf8WQAIPpHM?format=jpg&name=large'}, {'previewUrl': 'https://pbs.twimg.com/media/FHq9CIaXoAAnzX8?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/FHq9CIaXoAAnzX8?format=jpg&name=large'}]",,,,,,"{'longitude': 66.99920830570514, 'latitude': 24.8488271699287}","{'fullName': 'Business and Finance Centre', 'name': 'Business and Finance Centre', 'type': 'poi', 'country': 'Pakistan', 'countryCode': 'PK'}","['pakistan', 'pakistaneconomy', 'pakistanstockexchange', 'kse100', 'psx', 'stockmarket', 'stockmarketinvesting', 'trading', 'investing', 'emergingmarkets', 'frontiermarkets', 'roshandigitalaccount', 'stockbroker', 'insightsec', 'economy', 'inflation']",
5,https://twitter.com/MamdoohAbdulla4/status/1475355994968444933,2021-12-27 06:40:54+00:00,#China will take longer than previously expected to surpass the #US as the world's largest #economy - According to a report by the British consultancy Cebr. https://t.co/fwba9PP1Cj,#China will take longer than previously expected to surpass the #US as the world's largest #economy - According to a report by the British consultancy Cebr. https://t.co/fwba9PP1Cj,1475355994968444933,"{'username': 'MamdoohAbdulla4', 'id': 1316843479318908929, 'displayname': 'Mamdooh 🌹', 'description': 'You can only go as far as you push - Economic', 'rawDescription': 'You can only go as far as you push - Economic', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2020, 10, 15, 20, 48, 57, tzinfo=datetime.timezone.utc), 'followersCount': 168, 'friendsCount': 129, 'statusesCount': 716, 'favouritesCount': 200, 'listedCount': 0, 'mediaCount': 133, 'location': 'المملكة العربية السعودية', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1455643499194470400/q3CTBXe0_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1316843479318908929/1602883914', 'label': None}",0,0,0,0,1475355994968444933,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,,,"[{'previewUrl': 'https://pbs.twimg.com/media/FHmEdE8XwAYqVcc?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/FHmEdE8XwAYqVcc?format=jpg&name=large'}]",,,,,,"{'longitude': 44.0270074, 'latitude': 17.3943899}","{'fullName': 'Najran, Kingdom of Saudi Arabia', 'name': 'Najran', 'type': 'city', 'country': 'Kingdom of Saudi Arabia', 'countryCode': 'SA'}","['China', 'US', 'economy']",
6,https://twitter.com/FalcioniMassimo/status/1475183492749303809,2021-12-26 19:15:26+00:00,"#Sustainability #economy
#economia #Italia #UAE 
@Economyae @ThaniAlZeyoudi
https://t.co/80zgco6G83","#Sustainability #economy
#economia #Italia #UAE 
@Economyae @ThaniAlZeyoudi
linkedin.com/posts/massimof…",1475183492749303809,"{'username': 'FalcioniMassimo', 'id': 925577683844640769, 'displayname': 'Falcioni Massimo', 'description': ""CEO Etihad Credit Insurance - UAE Federal Company\n\nRanked 13th\xa0on Forbes Middle East’s 2019 list of ‘Top 50 International CEOs Heading Local Companies.'"", 'rawDescription': ""CEO Etihad Credit Insurance - UAE Federal Company\n\nRanked 13th\xa0on Forbes Middle East’s 2019 list of ‘Top 50 International CEOs Heading Local Companies.'"", 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2017, 11, 1, 4, 18, 11, tzinfo=datetime.timezone.utc), 'followersCount': 114, 'friendsCount': 313, 'statusesCount': 1669, 'favouritesCount': 1646, 'listedCount': 1, 'mediaCount': 92, 'location': 'Dubai', 'protected': False, 'linkUrl': 'https://linkedin.com/in/massimofalcioni/', 'linkTcourl': 'https://t.co/U07io1d7Yy', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1392766210790629377/PZLMQqKN_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/925577683844640769/1615267086', 'label': None}",0,3,3,0,1475183492749303809,und,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android,['https://www.linkedin.com/posts/massimofalcioni_we-are-glad-to-announce-the-%3F%3F%3F%3F%3F%3F%3F%3F%3F%3F-activity-6880944453599694848-tdSr'],['https://t.co/80zgco6G83'],,,,,,"[{'username': 'Economyae', 'id': 278414593, 'displayname': 'Ministry Of Economy - United Arab Emirates', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None}, {'username': 'ThaniAlZeyoudi', 'id': 4897155562, 'displayname': 'د. ثاني الزيودي', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None}]","{'longitude': 12.2344266, 'latitude': 41.6558738}","{'fullName': 'Rome, Lazio', 'name': 'Rome', 'type': 'city', 'country': 'Italy', 'countryCode': 'IT'}","['Sustainability', 'economy', 'economia', 'Italia', 'UAE']",
7,https://twitter.com/a_m_wegner/status/1473305469942960136,2021-12-21 14:52:51+00:00,"Long buried beneath heaps of sand and largely in disrepair, the #MiddleEast's once flourishing rail network is an embodiment of its #history and a good measure of renewed regional integration. #Transport #Technology #Politics #Geopolitics #Trade #Economy https://t.co/J5sNrNXlke","Long buried beneath heaps of sand and largely in disrepair, the #MiddleEast's once flourishing rail network is an embodiment of its #history and a good measure of renewed regional integration. #Transport #Technology #Politics #Geopolitics #Trade #Economy economist.com/christmas-spec…",1473305469942960136,"{'username': 'a_m_wegner', 'id': 366467423, 'displayname': 'Alexander M. Wegner', 'description': 'Vice President @Teneo | Strategic Advisor @w1media | @UChicago & @Georgetown grad | Views are my own.', 'rawDescription': 'Vice President @Teneo | Strategic Advisor @w1media | @UChicago & @Georgetown grad | Views are my own.', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2011, 9, 2, 7, 2, 39, tzinfo=datetime.timezone.utc), 'followersCount': 262, 'friendsCount': 820, 'statusesCount': 1679, 'favouritesCount': 248, 'listedCount': 50, 'mediaCount': 20, 'location': 'Dubai, United Arab Emirates', 'protected': False, 'linkUrl': 'https://www.amwegner.com/', 'linkTcourl': 'https://t.co/9VWZ8AKQ0q', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1417995432727298056/sZLpieE4_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/366467423/1626969236', 'label': None}",0,0,1,0,1473305469942960136,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android,['https://www.economist.com/christmas-specials/2021/12/18/railway-lines-once-connected-the-middle-east'],['https://t.co/J5sNrNXlke'],,,,,,,"{'longitude': 54.8939725, 'latitude': 24.6182526}","{'fullName': 'Dubai, United Arab Emirates', 'name': 'Dubai', 'type': 'admin', 'country': 'United Arab Emirates', 'countryCode': 'AE'}","['MiddleEast', 'history', 'Transport', 'Technology', 'Politics', 'Geopolitics', 'Trade', 'Economy']",
8,https://twitter.com/MarcoDiStefan19/status/1473061765663666182,2021-12-20 22:44:27+00:00,#inflation #dollar #economy #Finance #Covid_19 https://t.co/Rd8Usi1q9l,#inflation #dollar #economy #Finance #Covid_19 https://t.co/Rd8Usi1q9l,1473061765663666182,"{'username': 'MarcoDiStefan19', 'id': 836285977, 'displayname': 'Sirzp94', 'description': ""born in Trevignano Romano, little town near Rome; hope to visit most part of the world but, at the end of the day, i want to rest here! that's it!"", 'rawDescription': ""born in Trevignano Romano, little town near Rome; hope to visit most part of the world but, at the end of the day, i want to rest here! that's it!"", 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2012, 9, 20, 20, 15, 39, tzinfo=datetime.timezone.utc), 'followersCount': 6, 'friendsCount': 37, 'statusesCount': 58, 'favouritesCount': 100, 'listedCount': 1, 'mediaCount': 9, 'location': 'Trevignano Romano, Lazio', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1405935530454433800/kp4pr_OC_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/836285977/1624057755', 'label': None}",0,0,0,0,1473061765663666182,und,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android,,,"[{'previewUrl': 'https://pbs.twimg.com/media/FHFd3okXMAQD4Wp?format=png&name=small', 'fullUrl': 'https://pbs.twimg.com/media/FHFd3okXMAQD4Wp?format=png&name=large'}]",,,,,,"{'longitude': 12.2344266, 'latitude': 41.6558738}","{'fullName': 'Rome, Lazio', 'name': 'Rome', 'type': 'city', 'country': 'Italy', 'countryCode': 'IT'}","['inflation', 'dollar', 'economy', 'Finance', 'Covid_19']",
9,https://twitter.com/Guldenay007/status/1471441668868087810,2021-12-16 11:26:46+00:00,"So Turkey's Central Bank has lowered again the interest rate to now 14% accompanied by this statement.
#economy #turkey #centralbank https://t.co/f6dKs8jk4B","So Turkey's Central Bank has lowered again the interest rate to now 14% accompanied by this statement.
#economy #turkey #centralbank twitter.com/taylanbilgic/s…",1471441668868087810,"{'username': 'Guldenay007', 'id': 525561966, 'displayname': 'Güldenay Sonumut', 'description': 'News Producer @SkyNews \nOpinions my own \ntweets in Eng/Turkish/French\nIPI & DMD member/proud ally🌈\ninsta: @producer_guldenay\nemail/guldenay.sonumut@sky.uk', 'rawDescription': 'News Producer @SkyNews \nOpinions my own \ntweets in Eng/Turkish/French\nIPI & DMD member/proud ally🌈\ninsta: @producer_guldenay\nemail/guldenay.sonumut@sky.uk', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2012, 3, 15, 17, 17, 59, tzinfo=datetime.timezone.utc), 'followersCount': 5369, 'friendsCount': 3753, 'statusesCount': 27091, 'favouritesCount': 7092, 'listedCount': 47, 'mediaCount': 1375, 'location': 'Earth', 'protected': False, 'linkUrl': 'http://news.sky.com', 'linkTcourl': 'https://t.co/59mGhe5P6D', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1103728808400703488/J315R0YW_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/525561966/1490083249', 'label': None}",0,0,1,0,1471441668868087810,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android,['https://twitter.com/taylanbilgic/status/1471441146928848897'],['https://t.co/f6dKs8jk4B'],,,"{'url': 'https://twitter.com/taylanbilgic/status/1471441146928848897', 'date': datetime.datetime(2021, 12, 16, 11, 24, 42, tzinfo=datetime.timezone.utc), 'content': ""Interesting bit from CBRT statement: \n''Cumulative impact of recent policy decisions will be monitored in the first quarter of 2022 and during this period, all aspects of the policy framework will be reassessed in order to create a foundation for a sustainable price stability.''"", 'renderedContent': ""Interesting bit from CBRT statement: \n''Cumulative impact of recent policy decisions will be monitored in the first quarter of 2022 and during this period, all aspects of the policy framework will be reassessed in order to create a foundation for a sustainable price stability.''"", 'id': 1471441146928848897, 'user': {'username': 'taylanbilgic', 'id': 1264314223, 'displayname': 'Taylan Bilgiç', 'description': ""Bloomberg News senior editor in Istanbul. Opinions are my own and retweets definitely DON'T mean endorsement. No investment advice given. Veteran of Human Wars."", 'rawDescription': ""Bloomberg News senior editor in Istanbul. Opinions are my own and retweets definitely DON'T mean endorsement. No investment advice given. Veteran of Human Wars."", 'descriptionUrls': None, 'verified': True, 'created': datetime.datetime(2013, 3, 13, 12, 8, 1, tzinfo=datetime.timezone.utc), 'followersCount': 8292, 'friendsCount': 674, 'statusesCount': 12177, 'favouritesCount': 484, 'listedCount': 132, 'mediaCount': 1501, 'location': 'İstanbul, Türkiye', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1092442402634256384/KLz-nw7D_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1264314223/1616151403', 'label': None}, 'replyCount': 0, 'retweetCount': 4, 'likeCount': 5, 'quoteCount': 1, 'conversationId': 1471441146928848897, 'lang': 'en', 'source': '<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>', 'sourceUrl': 'https://mobile.twitter.com', 'sourceLabel': 'Twitter Web App', 'outlinks': None, 'tcooutlinks': None, 'media': None, 'retweetedTweet': None, 'quotedTweet': None, 'inReplyToTweetId': None, 'inReplyToUser': None, 'mentionedUsers': None, 'coordinates': None, 'place': None, 'hashtags': None, 'cashtags': None}",,,,"{'longitude': 28.6321043, 'latitude': 40.8027337}","{'fullName': 'İstanbul, Türkiye', 'name': 'İstanbul', 'type': 'city', 'country': 'Turkey', 'countryCode': 'TR'}","['economy', 'turkey', 'centralbank']",
